fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
apple,20150921_131346_image146,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a015,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image151,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image146 만 남김),ai,,,20150921_131346,a015,0,0,,,none,none,border_artifact=2 · 확정오류 1,psm_review_list+confirmed_errors,,
apple,20150921_131346_image211,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a016,1,1,,20150921_131346_image226,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image226,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a016,1,1,,20150921_131346_image211|20150921_131346_image256,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image256,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a016,1,1,,20150921_131346_image226,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image276,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image281 만 남김),ai,,,20150921_131346,a016,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image281,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 201,1632,255,1677) — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131346,a016,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image311,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a017,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image316,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image311 만 남김),ai,,,20150921_131346,a017,0,0,,,none,none,,none,,
apple,20150921_131346_image341,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,as0008,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image386,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a018,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image406,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image386 만 남김),ai,,,20150921_131346,a018,0,0,,,none,none,,none,,
apple,20150921_131346_image411,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image406 만 남김),ai,,,20150921_131346,a018,0,0,,,none,none,,none,,
apple,20150921_131346_image496,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,as0009,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,as0010,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image596,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image601 만 남김),ai,,,20150921_131346,a019,0,0,,,none,none,,none,,
apple,20150921_131346_image601,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 926,565,974,607) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131346,a019,1,1,,20150921_131346_image621,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image621,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a019,1,1,,20150921_131346_image601|20150921_131346_image631,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image631,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a019,1,1,,20150921_131346_image621,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image701,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a020,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image706,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image701 만 남김),ai,,,20150921_131346,a020,0,0,,,none,none,,none,,
apple,20150921_131346_image711,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image701 만 남김),ai,,,20150921_131346,a020,0,0,,,none,none,,none,,
apple,20150921_131346_image721,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image701 만 남김),ai,,,20150921_131346,a020,0,0,,,none,none,,none,,
apple,20150921_131346_image736,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a020,1,1,,20150921_131346_image756|20150921_131346_image776,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image756,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a020,1,1,,20150921_131346_image736|20150921_131346_image776,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image776,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a020,1,1,,20150921_131346_image736|20150921_131346_image756,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image786,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image776 만 남김),ai,,,20150921_131346,a020,0,0,,,none,none,,none,,
apple,20150921_131346_image816,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,20150921_131346_image831|20150921_131346_image876,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image821,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image816 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,unclear=1,psm_review_list,,
apple,20150921_131346_image831,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,20150921_131346_image816|20150921_131346_image876,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image841,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image831 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image846,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image816 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image851,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image846 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image856,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image846 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image876,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,20150921_131346_image816|20150921_131346_image831|20150921_131346_image891|20150921_131346_image906,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image881,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image876 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image891,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,20150921_131346_image876|20150921_131346_image906,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image906,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 436,929,476,976) — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131346,a014,1,1,,20150921_131346_image876|20150921_131346_image891,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image911,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image906 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image926,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image906 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image931,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image926 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image936,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image906 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image941,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image936 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image946,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image951,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image946 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image956,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image946 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131346_image961,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image956 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image966,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image946 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image971,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image976,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image956 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image981,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image986,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image991,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image996,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1001,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1006,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1011,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1016,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1021,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1026,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1031,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1036,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1041,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1046,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1051,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1056,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1061,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image966 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1066,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image1071,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1066 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1081,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1066 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,bottom_5pct_ratio
apple,20150921_131346_image1121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131346,a014,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131346_image1126,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1121 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,ok_one_apple=2,psm_review_list,,
apple,20150921_131346_image1131,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1121 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1136,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1121 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1141,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1136 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131346_image1146,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131346_image1136 만 남김),ai,,,20150921_131346,a014,0,0,,,none,none,,none,,
apple,20150921_131453_image1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a021,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image6,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image11,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image16,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image21,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image26,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a021,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image31,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image36,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image26 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image41,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image1 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image46,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image36 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image66,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a021,1,1,,,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image76,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image66 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image81,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image66 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,,none,,
apple,20150921_131453_image86,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image66 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image96,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a021,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image101,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image96 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,ok_one_apple=3,psm_review_list,,
apple,20150921_131453_image106,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image96 만 남김),ai,,,20150921_131453,a021,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image171,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a023,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image176,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image171 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image181,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image171 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image186,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image171 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image196,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image221 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image201,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image196 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image211,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image221 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image221,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 683,868,723,908) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131453,a023,1,1,,20150921_131453_image236,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image231,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image236 만 남김),ai,,,20150921_131453,a023,0,0,,,none,none,,none,,
apple,20150921_131453_image236,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 0,924,36,972) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131453,a023,1,1,,20150921_131453_image221|20150921_131453_image251,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image251,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a023,1,1,,20150921_131453_image236|20150921_131453_image281,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image281,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a023,1,1,,20150921_131453_image251,reviewed_number_mask,psm_gt,ok_one_apple=1 unclear=1,psm_review_list,,
apple,20150921_131453_image391,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image401 만 남김),ai,,,20150921_131453,a024,0,0,,,none,none,,none,,
apple,20150921_131453_image401,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 0,1711,31,1752) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131453,a024,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image661,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image611,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image601 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image626,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image601 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image631,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image636,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image631 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image641,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image631 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image646,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image631 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image651,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image646 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image601|20150921_131453_image676|20150921_131453_image701,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image666,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image661 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image671,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image661 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image676,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image661,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image681,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image676 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image686,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image676 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image691,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image686 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image701,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image661|20150921_131453_image711|20150921_131453_image746,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image711,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image701,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image721,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image701 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image731,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image701 만 남김),ai,,,20150921_131453,a025,0,0,,,none,none,,none,,
apple,20150921_131453_image746,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 2곳(x1,y1,x2,y2: 162,447,210,492 / 190,384,226,435) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131453,a025,1,1,,20150921_131453_image701|20150921_131453_image801,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image801,reviewed_260917,reviewed_260917,needs_human,,"라벨 안 된 열매 후보 1곳(x1,y1,x2,y2: 290,1769,355,1819) — 그중 1곳은 어두워서 확대해 볼 것 — 사과 전체를 다시 그리고 번호(N)를 붙일 것",ai,,,20150921_131453,a025,1,1,,20150921_131453_image746|20150921_131453_image831,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image831,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a025,1,1,,20150921_131453_image801,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image841,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image831 만 남김),ai,,,20150921_131453,a025,0,0,[flag 에서 내림] 고칠 수 없는 규칙 문제(낙과·뒷줄 / 같은 열매의 경계 / 마른 꽃부리)만 있음,,none,none,,none,,
apple,20150921_131453_image891,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,as0011,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image936,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a022,1,1,,,reviewed_number_mask,psm_gt,,none,,
apple,20150921_131453_image946,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image936 만 남김),ai,,,20150921_131453,a022,0,0,,,none,none,,none,,
apple,20150921_131453_image951,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image936 만 남김),ai,,,20150921_131453,a022,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image966,reviewed_260917,reviewed_260917,keep,,,reviewed,,,20150921_131453,a022,1,1,,20150921_131453_image996,reviewed_number_mask,psm_gt,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image986,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image966 만 남김),ai,,,20150921_131453,a022,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
apple,20150921_131453_image991,-,-,excluded_duplicate,reviewed_duplicate,거의 같은 사진(대표 20150921_131453_image986 만 남김),ai,,,20150921_131453,a022,0,0,,,none,none,ok_one_apple=1,psm_review_list,,
