fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
blueberry,Camera 1 Video (147)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (147),bs0114,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (147)_841,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (147),bs0115,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (147)_901,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (147),bs0116,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (147)_961,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (147),bs0117,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0118,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0123,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0119,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0120,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0121,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (148)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (148),bs0122,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (150)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (150),bs0124,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (150)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (150),bs0127,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (150)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (150),bs0125,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (150)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (150),bs0126,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (151)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (151),bs0128,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (151)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (151),bs0129,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (151)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (151),bs0130,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (152)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (152),bs0132,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (152)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (152),bs0131,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (155)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (155),bs0133,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (155)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (155),bs0135,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (155)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (155),bs0134,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (157)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (157),bs0136,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (158)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (158),bs0137,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (159)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (159),bs0138,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (160)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (160),bs0139,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (160)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (160),bs0140,1,1,[rule_undecided] 분홍 꽃봉오리를 GT 가 열매로 칠함,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 1 Video (161)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (161),bs0141,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (161)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (161),bs0142,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (163)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (163),bs0143,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (163)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (163),bs0144,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (165)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (165),bs0145,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (165)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (165),bs0146,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (166)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (166),bs0147,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (171)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (171),bs0148,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (172)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (172),bs0149,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (172)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (172),bs0150,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (172)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (172),b001,1,1,,Camera 1 Video (172)_181,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (172)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (172),b001,1,1,,Camera 1 Video (172)_121,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (173)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (173),bs0151,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 1 Video (174)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (174),bs0152,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (174)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (174),bs0154,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (174)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (174),bs0153,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (175)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (175),bs0155,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (175)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (175),bs0156,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (176)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (176),bs0157,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (177)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (177),bs0158,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (177)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (177),bs0160,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 1 Video (177)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 1 Video (177),bs0159,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (5)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (5),bs0500,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (5)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (5),bs0501,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (5)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (5),bs0502,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (6)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (6),bs0503,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (6)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (6),b011,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (6)_121 ↔ Camera 2 Video (6)_61) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (6)_121,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (6)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (6),b011,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (6)_121 ↔ Camera 2 Video (6)_61) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (6)_61,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (6)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (6),bs0504,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (6)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (6),bs0505,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (7)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (7),bs0506,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (7)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (7),bs0510,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (7)_121,reviewed_260917,reviewed_260917,needs_human,,"[사진 단위] GT 가 잎·줄기 위를 칠함 — 상자 없이 사진 단위 flag, 타당",ai,,,Camera 2 Video (7),bs0507,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (7)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (7),bs0508,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (7)_361,reviewed_260917,reviewed_260917,needs_human,,"[사진 단위] GT 덩어리가 엉뚱한 곳, 작은 열매 미라벨 — 타당",ai,,,Camera 2 Video (7),bs0509,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0511,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0519,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0513,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0514,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),b012,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (8)_301 ↔ Camera 2 Video (8)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (8)_301,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),b012,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (8)_301 ↔ Camera 2 Video (8)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (8)_241,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0515,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0516,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0517,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (8)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0518,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),b013,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (8)_661 ↔ Camera 2 Video (8)_601) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (8)_661,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),b013,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (8)_661 ↔ Camera 2 Video (8)_601) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (8)_601|Camera 2 Video (8)_721,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),b013,1,1,[마른 꽃부리 후보 — 열매에 포함할지 규칙 미정],Camera 2 Video (8)_661,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_841,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0520,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_901,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0521,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (8)_1021,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (8),bs0512,1,1,[rule_undecided] 위쪽 큰 연노랑 물체가 잎인지 열매인지,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (9)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b014,1,1,,Camera 2 Video (9)_121,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (9)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b014,1,1,,Camera 2 Video (9)_1,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (9)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b015,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (9)_181 ↔ Camera 2 Video (9)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (9)_241|Camera 2 Video (9)_361,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (9)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b015,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (9)_181 ↔ Camera 2 Video (9)_241) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (9)_181,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (9)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),bs0522,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (9)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b015,1,1,,Camera 2 Video (9)_181,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (9)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b016,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (9)_421 ↔ Camera 2 Video (9)_481) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정 [rule_undecided] 마른 주황 잎 위에 GT 덩어리 1개",Camera 2 Video (9)_481,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (9)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),b016,1,1,"같은 포기가 겹쳐 보이는 쌍(Camera 2 Video (9)_421 ↔ Camera 2 Video (9)_481) — «거의 같은 사진» 은 아님, 뺄지는 교수님 결정",Camera 2 Video (9)_421,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (9)_541,reviewed_260917,reviewed_260917,needs_human,,[사진 단위] GT 가 초점 밖 앞잎을 열매로 칠함 — 타당,ai,,,Camera 2 Video (9),bs0523,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (9)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (9),bs0524,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (10)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0352,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (10)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0358,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (10)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0353,1,1,,,detect_seed,lsh,,none,,bottom_5pct_ratio
blueberry,Camera 2 Video (10)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0354,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (10)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0355,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (10)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0356,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (10)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (10),bs0357,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0359,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0385,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0364,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0374,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0379,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0380,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0381,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0382,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0383,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),b006,1,1,,Camera 2 Video (11)_1681,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0384,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0386,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0387,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0388,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_841,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0389,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_901,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0390,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_961,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0391,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1021,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0360,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1081,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0361,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1141,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0362,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1201,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0363,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1261,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0365,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1321,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0366,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1381,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0367,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1441,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0368,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1501,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0369,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1561,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0370,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1621,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0371,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1681,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),b006,1,1,,Camera 2 Video (11)_541,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1741,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0372,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1801,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0373,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1861,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0375,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1921,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0376,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_1981,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0377,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (11)_2041,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (11),bs0378,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0392,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0402,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_121,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0393,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_181,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0394,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_241,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0395,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_301,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0396,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_361,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0397,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_421,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0398,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_481,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0399,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_541,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0400,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_601,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0401,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_661,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0403,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_721,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0404,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (12)_781,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (12),bs0405,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (13)_1,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (13),bs0406,1,1,,,detect_seed,lsh,,none,,
blueberry,Camera 2 Video (13)_61,reviewed_260917,reviewed_260917,keep,,,reviewed,,,Camera 2 Video (13),bs0412,1,1,,,detect_seed,lsh,,none,,
